"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","SECTOR","GFS_GRP","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","2021","2022","2023","2024"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","1.072381936001891","1.013010063124759","0.9640771955865354",""
"IMF.STA:GFS_COFOG(11.0.0)","MDA.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Moldova, Republic of","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","0.01276444770347737","0.2904262000717392","0.3083483758017161",""
"IMF.STA:GFS_COFOG(11.0.0)","TGO.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Togo","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","HND.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Honduras","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","MLT.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Malta","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","3.353451016380856","3.087380290646362","",""
"IMF.STA:GFS_COFOG(11.0.0)","LKA.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","Sri Lanka","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","BRA.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Brazil","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","0.04093756083543868","0.03515832948587881","0.03833687013529853",""
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","2.96153541070067","2.814879417950553","2.802331137991516",""
"IMF.STA:GFS_COFOG(11.0.0)","HND.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Honduras","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","NOR.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Norway","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","0.4598594334320861","0.3770721757558568","",""
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","2.600945062380916","2.445784123660756","2.37411934935301",""
"IMF.STA:GFS_COFOG(11.0.0)","SVK.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","Slovak Republic","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","ZAF.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","South Africa","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","2.25099745747397","1.51323452689879","",""
"IMF.STA:GFS_COFOG(11.0.0)","GEO.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","Georgia","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","4.310806213146864","2.927667132413384","2.281731536402248",""
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","0.03504727740122415","0.02970234320911978","0.02876547395623377",""
"IMF.STA:GFS_COFOG(11.0.0)","UZB.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Uzbekistan, Republic of","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","","0.0","0.004775165117449584",""
"IMF.STA:GFS_COFOG(11.0.0)","UZB.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","Uzbekistan, Republic of","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","2.780470248119097","2.916582736490192","2.793165033492196",""
"IMF.STA:GFS_COFOG(11.0.0)","HRV.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Croatia, Republic of","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","0.2336907391673747","0.2186515539305302","",""
"IMF.STA:GFS_COFOG(11.0.0)","LUX.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","Luxembourg","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","5.41434865286177","5.355886643561304","",""
"IMF.STA:GFS_COFOG(11.0.0)","CZE.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Czech Republic","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","4.372443127546964","","",""
"IMF.STA:GFS_COFOG(11.0.0)","CPV.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Cabo Verde","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","BIH.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Bosnia and Herzegovina","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","MDA.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Moldova, Republic of","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","0.4063555730068184","0.2341409275100411","0.3684128788965928",""
"IMF.STA:GFS_COFOG(11.0.0)","BHS.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Bahamas, The","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","TGO.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Togo","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","NOR.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Norway","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","0.4634441353120888","0.3078032952996843","",""
"IMF.STA:GFS_COFOG(11.0.0)","HND.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Honduras","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","LUX.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Luxembourg","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","0.2448991719273419","0.1519317312640835","",""
"IMF.STA:GFS_COFOG(11.0.0)","SVK.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Slovak Republic","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","0.1651997532930681","0.1615428911299922","0.1751957520536279",""
"IMF.STA:GFS_COFOG(11.0.0)","THA.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Thailand","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","0.002315861967944161","0.002863867185413265","0.003003642299456672",""
"IMF.STA:GFS_COFOG(11.0.0)","BHS.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","Bahamas, The","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","NOR.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","Norway","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","8.356379497355414","6.689982868477947","",""
"IMF.STA:GFS_COFOG(11.0.0)","THA.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Thailand","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","1.306314595240277","1.253324072667114","1.328886436051644",""
"IMF.STA:GFS_COFOG(11.0.0)","BIH.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Bosnia and Herzegovina","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","HND.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Honduras","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","TGO.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","Togo","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","BTN.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Bhutan","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","LKA.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Sri Lanka","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","UGA.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","Uganda","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","ZAF.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","South Africa","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","0.0903047391229139","0.0484394165029169","",""
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","7.047092856668777","6.677130433326611","6.467292788475657",""
"IMF.STA:GFS_COFOG(11.0.0)","THA.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Thailand","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","0.02375420380624378","0.0216959356830455","0.01951801431677644",""
"IMF.STA:GFS_COFOG(11.0.0)","SLB.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Solomon Islands","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","MLT.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Malta","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","0.2790623744144339","0.2437877218083444","",""
"IMF.STA:GFS_COFOG(11.0.0)","UKR.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Ukraine","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","0.1388077343547767","0.2242554752578394","0.2011815856190706",""
"IMF.STA:GFS_COFOG(11.0.0)","DOM.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Dominican Republic","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","0.1764613121692573","0.1993133073470707","0.1947501766660385",""
"IMF.STA:GFS_COFOG(11.0.0)","BHS.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Bahamas, The","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","CHN.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","China, People's Republic of","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","2.423147882491608","2.429389690063212","2.644428273899426",""
"IMF.STA:GFS_COFOG(11.0.0)","LKA.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Sri Lanka","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","UGA.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Uganda","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","CZE.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Czech Republic","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","0.06813834716154955","","",""
"IMF.STA:GFS_COFOG(11.0.0)","TTO.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Trinidad and Tobago","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","BHS.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","Bahamas, The","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","URY.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Uruguay","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","URY.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Uruguay","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","SVK.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Slovak Republic","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","BHS.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Bahamas, The","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","ALB.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Albania","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","0.0","0.0","0.0",""
"IMF.STA:GFS_COFOG(11.0.0)","CZE.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Czech Republic","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","2.071069659490579","","",""
"IMF.STA:GFS_COFOG(11.0.0)","ALB.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Albania","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","0.3937722132889929","0.2390574902197813","0.1590467171724468",""
"IMF.STA:GFS_COFOG(11.0.0)","TGO.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Togo","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","UZB.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Uzbekistan, Republic of","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","","0.5653057841837565","0.6998173794259616",""
"IMF.STA:GFS_COFOG(11.0.0)","NOR.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","Norway","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","1.982016360116838","1.558076805769113","",""
"IMF.STA:GFS_COFOG(11.0.0)","UGA.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Uganda","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","SVK.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Slovak Republic","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","LKA.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Sri Lanka","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","UGA.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Uganda","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","BTN.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Bhutan","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","MDA.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","Moldova, Republic of","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","5.588184325019455","4.955136206746915","5.158557000713009",""
"IMF.STA:GFS_COFOG(11.0.0)","TGO.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Togo","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","BTN.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Bhutan","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","CZE.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Czech Republic","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","0.8961508492324131","","",""
"IMF.STA:GFS_COFOG(11.0.0)","UGA.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Uganda","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","BTN.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","Bhutan","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","","","",""
